"2014-05-31T15:16:02.000-04:00",OH_B4-Saturday-088700_M86_310,401930
"2014-05-31T15:15:51.000-04:00",OH_B4-Saturday-090000_M86_306,401909
"2014-05-31T15:16:10.000-04:00",OH_B4-Saturday-090400_M96_414,401961
"2014-05-31T15:16:10.000-04:00",OH_B4-Saturday-088500_M96_429,401933
"2014-05-31T15:15:57.000-04:00",OH_B4-Saturday-088800_M96_432,401954
"2014-05-31T15:15:56.000-04:00",OH_B4-Saturday-089800_M96_415,401964
"2014-05-31T15:15:48.000-04:00",OH_B4-Saturday-090800_M96_413,401937
"2014-05-31T15:16:10.000-04:00",OH_B4-Saturday-089500_M96_427,401943
"2014-05-31T15:16:14.000-04:00",OH_B4-Saturday-089100_M96_408,401965
"2014-05-31T15:15:58.000-04:00",OS_E4-Saturday-086800_M31_11,903074
"2014-05-31T15:15:50.000-04:00",OS_E4-Saturday-088100_M31_10,402331
"2014-05-31T15:16:05.000-04:00",MQ_B4-Saturday-091000_M66_11,403506
"2014-05-31T15:16:05.000-04:00",MQ_B4-Saturday-089600_M66_9,403497
"2014-05-31T15:15:52.000-04:00",MQ_B4-Saturday-088800_M66_16,403996
"2014-05-31T15:16:06.000-04:00",OS_E4-Saturday-087700_M15_18,401694
"2014-05-31T15:15:47.000-04:00",OS_E4-Saturday-083200_M15_21,403849
"2014-05-31T15:16:13.000-04:00",OH_B4-Saturday-087700_M86_326,401906
"2014-05-31T15:16:17.000-04:00",OH_B4-Saturday-091100_M86_307,401898
"2014-05-31T15:16:10.000-04:00",OH_B4-Saturday-090400_M96_414,401961
"2014-05-31T15:16:10.000-04:00",OH_B4-Saturday-088500_M96_429,401933
"2014-05-31T15:16:28.000-04:00",OH_B4-Saturday-088800_M96_432,401954
"2014-05-31T15:16:28.000-04:00",OH_B4-Saturday-089800_M96_415,401964
"2014-05-31T15:16:21.000-04:00",OH_B4-Saturday-090800_M96_413,401937
"2014-05-31T15:16:10.000-04:00",OH_B4-Saturday-089500_M96_427,401943
"2014-05-31T15:16:14.000-04:00",OH_B4-Saturday-089100_M96_408,401965
"2014-05-31T15:16:14.000-04:00",MQ_B4-Saturday-088800_M79_8,401878
"2014-05-31T15:16:28.000-04:00",OS_E4-Saturday-086800_M31_11,903074
"2014-05-31T15:16:05.000-04:00",MQ_B4-Saturday-091000_M66_11,403506
"2014-05-31T15:16:05.000-04:00",MQ_B4-Saturday-089600_M66_9,403497
"2014-05-31T15:16:24.000-04:00",MQ_B4-Saturday-088800_M66_16,403996
"2014-05-31T15:16:06.000-04:00",OS_E4-Saturday-087700_M15_18,401694
"2014-05-31T15:16:48.000-04:00",OH_B4-Saturday-091100_M86_307,401898
"2014-05-31T15:16:41.000-04:00",OH_B4-Saturday-090400_M96_414,401961
"2014-05-31T15:16:40.000-04:00",OH_B4-Saturday-088500_M96_429,401933
"2014-05-31T15:16:28.000-04:00",OH_B4-Saturday-088800_M96_432,401954
"2014-05-31T15:16:28.000-04:00",OH_B4-Saturday-089800_M96_415,401964
"2014-05-31T15:16:21.000-04:00",OH_B4-Saturday-090800_M96_413,401937
"2014-05-31T15:16:46.000-04:00",MQ_B4-Saturday-091900_M79_8,401880
"2014-05-31T15:16:28.000-04:00",OS_E4-Saturday-086800_M31_11,903074
"2014-05-31T15:16:36.000-04:00",MQ_B4-Saturday-091000_M66_11,403506
"2014-05-31T15:16:37.000-04:00",MQ_B4-Saturday-089600_M66_9,403497
"2014-05-31T15:16:24.000-04:00",MQ_B4-Saturday-088800_M66_16,403996
"2014-05-31T15:16:53.000-04:00",OH_B4-Saturday-089900_M86_311,401925
"2014-05-31T15:16:54.000-04:00",OH_B4-Saturday-090000_M86_306,401910
"2014-05-31T15:16:48.000-04:00",OH_B4-Saturday-091100_M86_307,401898
"2014-05-31T15:16:41.000-04:00",OH_B4-Saturday-090400_M96_414,401961
"2014-05-31T15:16:40.000-04:00",OH_B4-Saturday-088500_M96_429,401933
"2014-05-31T15:17:00.000-04:00",OH_B4-Saturday-088800_M96_432,401954
"2014-05-31T15:16:59.000-04:00",OH_B4-Saturday-089800_M96_415,401964
"2014-05-31T15:16:50.000-04:00",OH_B4-Saturday-091100_M96_411,401958
